compared_entries,entry_match_count,entry_match_rate,entry_mismatch_count,entry_mismatch_rate,layer_idx,sample_layer_count,token_layer_count,token_layer_match_count,token_layer_match_rate,token_layer_set_count,token_layer_set_match_count,token_layer_set_match_rate,topk_jaccard_mean,topk_overlap_mean
989560,667502,0.6745442418852824,322058,0.32545575811471766,17,1000,123695,24750,0.20008892841262785,123695,77121,0.6234771009337483,0.9064883631309112,0.9455121468127249
989560,658972,0.6659242491612434,330588,0.3340757508387566,18,1000,123695,24566,0.1986013986013986,123695,75972,0.6141881240147136,0.9027442421177003,0.9429928453049841
989560,653619,0.6605147742430979,335941,0.33948522575690204,19,1000,123695,23590,0.19071102308096527,123695,73752,0.596240753466187,0.8979237246847103,0.9401178301467319
989560,660939,0.6679120012935041,328621,0.3320879987064958,20,1000,123695,22639,0.1830227575892316,123695,72211,0.5837826912971421,0.8945514525626889,0.9380775294070092
989560,671613,0.6786986135252031,317947,0.3213013864747969,21,1000,123695,24990,0.20202918468814424,123695,74768,0.6044545050325397,0.8992713856515946,0.9406968753789563
989560,684925,0.6921510570354501,304635,0.3078489429645499,22,1000,123695,28437,0.2298961154452484,123695,77746,0.628529851651239,0.9037177904892847,0.9428321678321678
989560,694143,0.7014663082582158,295417,0.29853369174178424,23,1000,123695,29514,0.2386030154816282,123695,79117,0.6396135656251263,0.9058062265063366,0.9438457496260965
989560,649209,0.6560582481102712,340351,0.34394175188972875,24,1000,123695,22951,0.18554509074740289,123695,71929,0.5815028901734104,0.8889013284033301,0.9334330409474918
989560,663205,0.670201907918671,326355,0.3297980920813291,25,1000,123695,24315,0.19657221391325438,123695,73784,0.5964994543029225,0.8934295654357098,0.9363211932576094
989560,640815,0.647575690205748,348745,0.352424309794252,26,1000,123695,22384,0.1809612352964954,123695,70754,0.572003718824528,0.8859013050403169,0.9315342172278589
989560,648518,0.655359957961114,341042,0.344640042038886,27,1000,123695,23655,0.1912365091555843,123695,72660,0.5874125874125874,0.8886878786761562,0.9328166053599579
989560,684819,0.6920439387202393,304741,0.3079560612797607,28,1000,123695,27676,0.22374388617163182,123695,75679,0.611819394478354,0.8973087900821434,0.9385120659687134
989560,689963,0.6972422086583936,299597,0.30275779134160635,29,1000,123695,29045,0.23481143134322324,123695,76033,0.6146812724847407,0.8983429078388449,0.9391557864101217
989560,673258,0.6803609685112575,316302,0.31963903148874245,30,1000,123695,27873,0.2253365131977849,123695,75928,0.6138324103642022,0.8964959878545709,0.9375459800315291
989560,675979,0.6831106754517159,313581,0.3168893245482841,31,1000,123695,26998,0.21826266219329804,123695,74894,0.6054731395771858,0.8943205728702321,0.936259549698856
989560,732999,0.7407322446339787,256561,0.25926775536602126,32,1000,123695,37539,0.30348033469420754,123695,83637,0.6761550588140184,0.9151003584537689,0.9491016209224302
989560,742706,0.750541654876915,246854,0.249458345123085,33,1000,123695,39421,0.3186951776547152,123695,83330,0.6736731476615869,0.91447255324049,0.9486994219653179
989560,737088,0.7448643841707425,252472,0.2551356158292574,34,1000,123695,38827,0.31389304337281215,123695,83590,0.675775091960063,0.9141907959321773,0.9482598326528963
989560,659687,0.6666467925138445,329873,0.3333532074861555,35,1000,123695,25562,0.20665346214479163,123695,71335,0.5767007558915074,0.8855170643747377,0.9306469542018675
989560,660401,0.6673683253163022,329159,0.3326316746836978,36,1000,123695,26525,0.21443874045030115,123695,71388,0.5771292291523505,0.8852039090076188,0.9305216459840737
989560,673849,0.680958203646065,315711,0.3190417963539351,37,1000,123695,26099,0.21099478556125956,123695,72059,0.5825538623226485,0.8904593903745036,0.934707344678443
989560,670460,0.6775334492097498,319100,0.3224665507902502,38,1000,123695,26000,0.21019442984760903,123695,69616,0.5628036703181212,0.8843669133414065,0.931441246614657
989560,681624,0.6888152310117628,307936,0.3111847689882372,39,1000,123695,28469,0.23015481628198392,123695,73658,0.5954808197582764,0.8939885567720153,0.9373266906503901
