compared_entries,entry_match_count,entry_match_rate,entry_mismatch_count,entry_mismatch_rate,layer_idx,sample_layer_count,token_layer_count,token_layer_match_count,token_layer_match_rate,token_layer_set_count,token_layer_set_match_count,token_layer_set_match_rate,topk_jaccard_mean,topk_overlap_mean
991368,878378,0.8860261779682217,112990,0.1139738220317783,0,1000,123921,72901,0.5882860854899492,123921,109440,0.8831432929043503,0.973838171092874,0.9852567361464158
991368,841396,0.8487221697694499,149972,0.1512778302305501,1,1000,123921,61854,0.49914058149950374,123921,103079,0.8318122029357413,0.9615742809099858,0.9782341168970554
991368,814910,0.8220055519242098,176458,0.17799444807579023,2,1000,123921,53836,0.4344380694151919,123921,98761,0.7969674227935539,0.952463380763668,0.9728849428264782
991368,775226,0.7819760169785589,216142,0.21802398302144108,3,1000,123921,43852,0.35387061111514595,123921,92901,0.7496792311230542,0.9418936420800508,0.9669547534316217
991368,796714,0.8036511164370849,194654,0.19634888356291508,4,1000,123921,48850,0.39420275820885886,123921,96021,0.7748565618418186,0.9478415826831347,0.970349053025718
991368,777805,0.7845774727447326,213563,0.21542252725526748,5,1000,123921,43635,0.35211949548502675,123921,93260,0.7525762380871684,0.9433602330060549,0.9679029381622163
991368,773276,0.7800090380161555,218092,0.21999096198384455,6,1000,123921,43568,0.3515788284471558,123921,93235,0.752374496655127,0.9426957171068346,0.9674389328685211
991368,733539,0.7399260415910136,257829,0.2600739584089864,7,1000,123921,34004,0.27440062620540506,123921,85355,0.6887855972756837,0.9270909888093415,0.9584392475851551
991368,731413,0.7377815301684137,259955,0.26221846983158625,8,1000,123921,32828,0.26491070924217847,123921,84591,0.6826203791124991,0.9257307217313998,0.9576746475577183
991368,737780,0.7442039686574511,253588,0.25579603134254886,9,1000,123921,34526,0.2786129873064291,123921,86013,0.6940954317670128,0.9280932766104767,0.9589597404798218
991368,756836,0.7634258923023539,234532,0.23657410769764609,10,1000,123921,40118,0.32373851082544525,123921,91529,0.7386076613326232,0.9391459106083749,0.965356961289854
991368,757221,0.7638142445590336,234147,0.23618575544096643,11,1000,123921,39401,0.31795256655449844,123921,90370,0.7292549285431847,0.9367910378925458,0.9639851195519726
991368,698829,0.704913816060232,292539,0.2950861839397681,12,1000,123921,28369,0.22892810742327774,123921,81357,0.656523107463626,0.9180817278282594,0.953066873249893
991368,700637,0.706737558605886,290731,0.293262441394114,13,1000,123921,28141,0.22708822556306033,123921,81677,0.6591053977937557,0.9182142303647141,0.9530164378918827
991368,676369,0.6822582532419849,314999,0.3177417467580152,14,1000,123921,24726,0.19953034594620767,123921,77569,0.6259552456807159,0.9087263065862322,0.9472547025927809
991368,663019,0.6687920126532226,328349,0.33120798734677737,15,1000,123921,22803,0.18401239499358463,123921,75067,0.6057649631620146,0.9034257635317999,0.9441287191032997
991368,650608,0.6562729480878947,340760,0.3437270519121053,16,1000,123921,21189,0.17098796814099304,123921,73737,0.595032318977413,0.8997747177232502,0.9417905359059401
991368,652797,0.6584810080615876,338571,0.3415189919384124,17,1000,123921,22350,0.1803568402449948,123921,74730,0.6030454886580967,0.9001110600355293,0.941522219801325
991368,643830,0.6494359309560123,347538,0.3505640690439877,18,1000,123921,22234,0.17942076000032278,123921,73655,0.5943706070803173,0.8960270409709968,0.9387170051887896
991368,635111,0.6406410132261683,356257,0.3593589867738317,19,1000,123921,20628,0.16646089040598447,123921,70687,0.5704198642683646,0.8898814549430673,0.9351199554554918
991368,641951,0.6475405702019835,349417,0.3524594297980165,20,1000,123921,19850,0.16018269704085666,123921,69005,0.5568467007206204,0.885607777345255,0.9324771426957497
991368,658430,0.6641630554950331,332938,0.33583694450496687,21,1000,123921,22923,0.18498075386738325,123921,71872,0.579982408147126,0.8914289067192933,0.9357927631313498
991368,670610,0.6764491087063532,320758,0.3235508912936468,22,1000,123921,26012,0.20990792521041632,123921,75397,0.6084279500649608,0.8969780331970756,0.9384416281340532
991368,678789,0.6846993245696855,312579,0.3153006754303145,23,1000,123921,26923,0.21725938299400424,123921,76512,0.6174256179340063,0.898386706215888,0.9390387827728957
991368,631880,0.6373818803915398,359488,0.36261811960846024,24,1000,123921,20492,0.16536341701567933,123921,69273,0.559009368872104,0.8806880164180377,0.9281043971562528
991368,646239,0.6518659065049507,345129,0.34813409349504926,25,1000,123921,21558,0.17396567167792384,123921,70290,0.5672162103275474,0.8842615010770524,0.9305646339199974
