compared_entries,entry_match_count,entry_match_rate,entry_mismatch_count,entry_mismatch_rate,layer_idx,sample_layer_count,token_layer_count,token_layer_match_count,token_layer_match_rate,token_layer_set_count,token_layer_set_match_count,token_layer_set_match_rate,topk_jaccard_mean,topk_overlap_mean
989560,876309,0.8855541856986944,113251,0.11444581430130563,0,1000,123695,72912,0.5894498565018796,123695,109467,0.88497514046647,0.9742437185632133,0.985484457738793
989560,843895,0.8527982133473463,145665,0.1472017866526537,1,1000,123695,62034,0.5015077408140992,123695,103882,0.839823760054974,0.9637448089366115,0.9795121063907191
989560,817769,0.8263965802983144,171791,0.1736034197016856,2,1000,123695,54195,0.43813412021504505,123695,99277,0.8025950927685032,0.9545378356098269,0.974190549335058
989560,778949,0.7871670237277174,210611,0.21283297627228262,3,1000,123695,44289,0.358050042443106,123695,93369,0.754832450786208,0.9434870635291003,0.9679190751445087
989560,800539,0.8089848013258418,189021,0.1910151986741582,4,1000,123695,49522,0.4003557136505113,123695,96448,0.7797243219208537,0.9492849347184609,0.9712165002627431
989560,778574,0.7867880674239056,210986,0.21321193257609442,5,1000,123695,44211,0.3574194591535632,123695,93527,0.7561097861675896,0.9441876463001004,0.9683748332592264
989560,774244,0.7824123853025587,215316,0.21758761469744128,6,1000,123695,43711,0.3533772585795707,123695,93400,0.7550830672217955,0.9434497936232042,0.9678837058894862
989560,733704,0.741444682485145,255856,0.2585553175148551,7,1000,123695,34019,0.27502324265330047,123695,85291,0.6895266583127855,0.9276597332719235,0.958821092202595
989560,736087,0.7438528234771009,253473,0.2561471765228991,8,1000,123695,33710,0.2725251626985731,123695,85410,0.6904887020493957,0.927739793341474,0.9588443348558956
989560,739540,0.7473422531225999,250020,0.25265774687740006,9,1000,123695,34930,0.28238813209911473,123695,86651,0.700521443874045,0.9301217711016001,0.960198472048183
989560,755986,0.76396176078257,233574,0.23603823921742997,10,1000,123695,39520,0.3194955333683657,123695,91434,0.7391891345648571,0.9394156284539882,0.9655311451554226
989560,757658,0.7656514006224989,231902,0.2343485993775011,11,1000,123695,39543,0.31968147459476937,123695,90911,0.7349609927644609,0.9384858665055932,0.9650006063300861
989560,699255,0.7066322405917782,290305,0.29336775940822185,12,1000,123695,28556,0.2308581591818586,123695,81683,0.6603581389708557,0.9192187377950758,0.9537420671813736
989560,700550,0.7079409030276083,289010,0.2920590969723918,13,1000,123695,28137,0.2274707951008529,123695,81769,0.6610533974695825,0.9191330002486475,0.9536026112615708
989560,673650,0.6807571041675088,315910,0.3192428958324912,14,1000,123695,24261,0.1961356562512632,123695,77253,0.6245442418852823,0.9089401506685959,0.9474938356441247
989560,662035,0.6690195642507781,327525,0.33098043574922187,15,1000,123695,22751,0.1839282105178059,123695,75287,0.608650309228344,0.9042424149097811,0.9446208415861596
989560,648207,0.6550456768664861,341353,0.3449543231335139,16,1000,123695,20861,0.1686486923481143,123695,73466,0.5939286147378633,0.9000121362933102,0.9420227171672259
989560,649863,0.656719147904119,339697,0.343280852095881,17,1000,123695,22105,0.1787056873762076,123695,74848,0.6051012571243786,0.9009557184487457,0.9420944662274142
989560,642907,0.6496897611059461,346653,0.35031023889405394,18,1000,123695,22080,0.178503577347508,123695,73448,0.5937830955171995,0.896843068093321,0.9393912445935567
989560,634979,0.641678119568293,354581,0.35832188043170704,19,1000,123695,20575,0.1663365536197906,123695,70589,0.5706697926351105,0.8902316286818485,0.9353864343748737
989560,644798,0.651600711427301,344762,0.348399288572699,20,1000,123695,20223,0.16349084441569992,123695,69497,0.5618416265815109,0.8876777319899529,0.9338261449533126
989560,657744,0.6646832935850276,331816,0.3353167064149723,21,1000,123695,22432,0.18134928655159868,123695,72124,0.5830793483972675,0.8928735113690057,0.9367244027648652
989560,670919,0.6779972917256154,318641,0.3220027082743846,22,1000,123695,26128,0.2112292331945511,123695,75266,0.6084805368042362,0.8973194987504378,0.938744492501718
989560,680569,0.6877491006103723,308991,0.3122508993896277,23,1000,123695,26908,0.21753506608997938,123695,76924,0.6218844739075953,0.9004118732725375,0.9404927442499696
989560,632583,0.6392568414244715,356977,0.3607431585755285,24,1000,123695,20442,0.16526132826710863,123695,69210,0.5595214034520393,0.8816961766377667,0.9288542382473018
989560,647690,0.6545232224422975,341870,0.3454767775577024,25,1000,123695,21689,0.17534257649864587,123695,70793,0.5723190104692994,0.8857395909936449,0.931453373216379
989560,624307,0.6308935284368811,365253,0.369106471563119,26,1000,123695,19953,0.16130805610574397,123695,67998,0.5497231092606815,0.8784769366927083,0.9267694733012652
