common_len,common_topk,compared_entries,entry_match_count,entry_match_rate,entry_mismatch_count,entry_mismatch_rate,layer_idx,sample_id,token_layer_count,token_layer_match_count,token_layer_match_rate,token_layer_set_count,token_layer_set_match_count,token_layer_set_match_rate,topk_jaccard_mean,topk_jaccard_sum,topk_overlap_mean,topk_overlap_sum
108,8,864,771,0.8923611111111112,93,0.1076388888888889,0,0003c1ab20d811680fab,108,62,0.5740740740740741,108,96,0.8888888888888888,0.9753086419753086,105.33333333333333,0.9861111111111112,106.5
108,8,864,770,0.8912037037037037,94,0.1087962962962963,1,0003c1ab20d811680fab,108,68,0.6296296296296297,108,99,0.9166666666666666,0.9798353909465021,105.82222222222222,0.9884259259259259,106.75
108,8,864,720,0.8333333333333334,144,0.16666666666666666,2,0003c1ab20d811680fab,108,48,0.4444444444444444,108,89,0.8240740740740741,0.9609053497942386,103.77777777777777,0.9780092592592593,105.625
108,8,864,689,0.7974537037037037,175,0.2025462962962963,3,0003c1ab20d811680fab,108,42,0.3888888888888889,108,85,0.7870370370370371,0.9526748971193415,102.88888888888889,0.9733796296296297,105.125
108,8,864,732,0.8472222222222222,132,0.1527777777777778,4,0003c1ab20d811680fab,108,52,0.48148148148148145,108,87,0.8055555555555556,0.9534979423868312,102.97777777777777,0.9733796296296297,105.125
108,8,864,751,0.8692129629629629,113,0.13078703703703703,5,0003c1ab20d811680fab,108,56,0.5185185185185185,108,91,0.8425925925925926,0.9650205761316873,104.22222222222223,0.9803240740740741,105.875
108,8,864,701,0.8113425925925926,163,0.1886574074074074,6,0003c1ab20d811680fab,108,48,0.4444444444444444,108,81,0.75,0.9444444444444444,102.0,0.96875,104.625
108,8,864,675,0.78125,189,0.21875,7,0003c1ab20d811680fab,108,40,0.37037037037037035,108,87,0.8055555555555556,0.9567901234567903,103.33333333333333,0.9756944444444444,105.375
108,8,864,657,0.7604166666666666,207,0.23958333333333334,8,0003c1ab20d811680fab,108,35,0.32407407407407407,108,70,0.6481481481481481,0.9152263374485595,98.84444444444445,0.9513888888888888,102.75
108,8,864,674,0.7800925925925926,190,0.2199074074074074,9,0003c1ab20d811680fab,108,29,0.26851851851851855,108,75,0.6944444444444444,0.9320987654320987,100.66666666666667,0.9618055555555556,103.875
108,8,864,691,0.7997685185185185,173,0.20023148148148148,10,0003c1ab20d811680fab,108,41,0.37962962962962965,108,81,0.75,0.9444444444444444,102.0,0.96875,104.625
108,8,864,705,0.8159722222222222,159,0.1840277777777778,11,0003c1ab20d811680fab,108,46,0.42592592592592593,108,87,0.8055555555555556,0.9551440329218108,103.15555555555555,0.9745370370370371,105.25
108,8,864,642,0.7430555555555556,222,0.2569444444444444,12,0003c1ab20d811680fab,108,29,0.26851851851851855,108,73,0.6759259259259259,0.9216984661429106,99.54343434343434,0.9548611111111112,103.125
108,8,864,640,0.7407407407407407,224,0.25925925925925924,13,0003c1ab20d811680fab,108,31,0.28703703703703703,108,73,0.6759259259259259,0.9246913580246913,99.86666666666666,0.9571759259259259,103.375
108,8,864,619,0.7164351851851852,245,0.2835648148148148,14,0003c1ab20d811680fab,108,31,0.28703703703703703,108,75,0.6944444444444444,0.9238683127572013,99.77777777777777,0.9560185185185185,103.25
