abs_logprob_diff_p50,abs_logprob_diff_p90,abs_logprob_diff_p95,abs_logprob_diff_p99,abs_logprob_diff_p999,count,finite_count,group,max_abs_logprob_diff,mean_abs_logprob_diff,missing_selected_count,rank_delta_nonzero_rate,topk_jaccard_mean,topk_jaccard_p01,topk_jaccard_p05,union_js_max,union_js_p95,union_js_p99
0.006766619626432657,0.12992674112319946,0.2023144572973251,0.39823364377021786,0.9794160161372117,6444,6444,00000-00128,1.7227222919464111,0.04481175658129094,0,0.04189944134078212,0.8721887235922074,0.5421686746987951,0.7066666666666667,0.25000065959917117,0.011907173202937797,0.028658730367310856
0.0002836627245415002,0.07976642847061158,0.13956834077834981,0.33074476003646985,0.8056426182985282,6229,6229,00129-00512,3.0424773693084717,0.025788463682380563,0,0.016535559479852302,0.8017930279667125,0.31958762886597936,0.4883720930232558,0.5152970636374581,0.010005934162186356,0.02457127752467744
0.0010841470211744308,0.1179880499839783,0.19709897041320779,0.43009929180145234,1.0168391971588147,6353,6353,00513-02048,2.0178045630455017,0.039398661882900844,0,0.03037934833936723,0.8453150312119949,0.4305318352059926,0.620253164556962,0.21232172630809298,0.01398075693628345,0.03759727193870731
0.0006694644689559937,0.12425446510314941,0.2072141170501709,0.5159323662519483,1.0685008573531942,5841,5841,02049-08192,2.6566805243492126,0.040789634726777504,0,0.029275808936825885,0.8517244986509388,0.47126436781609193,0.6623376623376623,0.33083899035280884,0.01441710023171704,0.04403521778360993
0.0002307083923369646,0.09982455670833587,0.1781441688537596,0.38738667368888785,0.7650654473304745,6019,6019,08193-16384,2.1556506752967834,0.031034697784740356,0,0.023591958797142383,0.8698791197614346,0.5802469135802469,0.7297297297297296,0.22325424385462442,0.011243124547376283,0.03070138047043626
0.00013132749882061034,0.09374463558197021,0.16772690787911415,0.34635448455810613,1.0230948224663763,5996,5996,16385+,1.9269810914993286,0.03020383473348897,0,0.0200133422281521,0.8805432161004887,0.620253164556962,0.7534246575342466,0.4599179146706812,0.010328431454004158,0.03138639894455035
