common_len,common_topk,compared_entries,entry_match_count,entry_match_rate,entry_mismatch_count,entry_mismatch_rate,layer_idx,sample_id,token_layer_count,token_layer_match_count,token_layer_match_rate,token_layer_set_count,token_layer_set_match_count,token_layer_set_match_rate,topk_jaccard_mean,topk_jaccard_sum,topk_overlap_mean,topk_overlap_sum
64,8,512,407,0.794921875,105,0.205078125,32,0003c1ab20d811680fab,64,26,0.40625,64,50,0.78125,0.9513888888888888,60.888888888888886,0.97265625,62.25
64,8,512,439,0.857421875,73,0.142578125,33,0003c1ab20d811680fab,64,29,0.453125,64,50,0.78125,0.9513888888888888,60.888888888888886,0.97265625,62.25
64,8,512,441,0.861328125,71,0.138671875,34,0003c1ab20d811680fab,64,31,0.484375,64,56,0.875,0.9722222222222223,62.22222222222222,0.984375,63.0
64,8,512,388,0.7578125,124,0.2421875,35,0003c1ab20d811680fab,64,18,0.28125,64,44,0.6875,0.9277777777777778,59.37777777777778,0.958984375,61.375
64,8,512,400,0.78125,112,0.21875,36,0003c1ab20d811680fab,64,23,0.359375,64,52,0.8125,0.9583333333333333,61.333333333333336,0.9765625,62.5
64,8,512,368,0.71875,144,0.28125,37,0003c1ab20d811680fab,64,14,0.21875,64,44,0.6875,0.9277777777777778,59.37777777777778,0.958984375,61.375
64,8,512,396,0.7734375,116,0.2265625,38,0003c1ab20d811680fab,64,21,0.328125,64,48,0.75,0.9416666666666667,60.266666666666666,0.966796875,61.875
64,8,512,382,0.74609375,130,0.25390625,39,0003c1ab20d811680fab,64,18,0.28125,64,50,0.78125,0.9513888888888888,60.888888888888886,0.97265625,62.25
127,8,1016,928,0.9133858267716536,88,0.08661417322834646,0,00948d836971f053bbf9,127,86,0.6771653543307087,127,116,0.9133858267716536,0.9807524059492565,124.55555555555556,0.9891732283464567,125.625
127,8,1016,885,0.8710629921259843,131,0.12893700787401574,1,00948d836971f053bbf9,127,70,0.5511811023622047,127,108,0.8503937007874016,0.9667541557305336,122.77777777777777,0.9812992125984252,124.625
127,8,1016,854,0.8405511811023622,162,0.1594488188976378,2,00948d836971f053bbf9,127,56,0.4409448818897638,127,103,0.8110236220472441,0.958005249343832,121.66666666666667,0.9763779527559056,124.0
127,8,1016,800,0.7874015748031497,216,0.2125984251968504,3,00948d836971f053bbf9,127,39,0.30708661417322836,127,91,0.7165354330708661,0.9342082239720035,118.64444444444445,0.9625984251968503,122.25
127,8,1016,835,0.8218503937007874,181,0.1781496062992126,4,00948d836971f053bbf9,127,56,0.4409448818897638,127,102,0.8031496062992126,0.9562554680664918,121.44444444444444,0.9753937007874016,123.875
127,8,1016,795,0.78248031496063,221,0.21751968503937008,5,00948d836971f053bbf9,127,43,0.33858267716535434,127,95,0.7480314960629921,0.942607174103237,119.71111111111111,0.96751968503937,122.875
