compared_entries,entry_match_count,entry_match_rate,entry_mismatch_count,entry_mismatch_rate,layer_idx,sample_layer_count,token_layer_count,token_layer_match_count,token_layer_match_rate,token_layer_set_count,token_layer_set_match_count,token_layer_set_match_rate,topk_jaccard_mean,topk_overlap_mean
988928,650744,0.6580297048925705,338184,0.34197029510742943,16,1000,123616,21087,0.17058471395288635,123616,74077,0.5992509060315817,0.9012931565012198,0.9427531630209681
988928,653341,0.6606557808050738,335587,0.33934421919492624,17,1000,123616,22485,0.1818939295884028,123616,74943,0.6062564716541547,0.9015950206637491,0.9425306999093969
988928,645666,0.6528948517991199,343262,0.3471051482008801,18,1000,123616,22479,0.18184539218224177,123616,73648,0.5957804814910691,0.8971026208956574,0.939511268767797
988928,635490,0.6426049216929848,353438,0.3573950783070153,19,1000,123616,20741,0.16778572353093452,123616,70960,0.5740357235309345,0.8912265905923694,0.9360307322676676
988928,643750,0.650957400336526,345178,0.349042599663474,20,1000,123616,20070,0.16235762360859435,123616,69177,0.5596120243334196,0.8869788165138281,0.9334400482138234
988928,659204,0.6665844227284494,329724,0.33341557727155063,21,1000,123616,22896,0.1852187419104323,123616,72229,0.5843013849339891,0.893120233665147,0.9369408086331866
988928,672708,0.6802396129950815,316220,0.31976038700491843,22,1000,123616,26271,0.2125210328760031,123616,75653,0.6120000647165416,0.8987001780685451,0.9396498026145482
988928,679186,0.6867901404348952,309742,0.31320985956510483,23,1000,123616,26869,0.2173585943567176,123616,76675,0.620267602899301,0.9000638243454706,0.9402635985632928
988928,633230,0.6403196188195703,355698,0.3596803811804297,24,1000,123616,20781,0.1681093062386746,123616,69514,0.5623382086461299,0.8825742580110949,0.9294822272197774
988928,646241,0.6534762894770904,342687,0.34652371052290964,25,1000,123616,21638,0.1750420657520062,123616,70581,0.570969777375097,0.8857965200445147,0.9315966379756666
988928,625768,0.6327740745534559,363160,0.36722592544654414,26,1000,123616,19873,0.16076397877297438,123616,68253,0.5521372637846234,0.8797229774999643,0.9276084811027698
988928,631165,0.6382314991586849,357763,0.36176850084131507,27,1000,123616,21164,0.17120761066528606,123616,69991,0.5661969324359306,0.8821400040190481,0.9287137182888946
988928,670289,0.6777935299637587,318639,0.32220647003624125,28,1000,123616,25028,0.20246570023297955,123616,73073,0.5911289800673052,0.890991219461643,0.9346241586849598
988928,675867,0.6834339810380533,313061,0.3165660189619467,29,1000,123616,26295,0.21271518250064717,123616,74206,0.6002944602640435,0.893789601796657,0.9362936432177065
988928,658435,0.6658068130339114,330493,0.3341931869660885,30,1000,123616,25226,0.20406743463629304,123616,73538,0.5948906290447838,0.8906544941022668,0.9338971087885063
988928,659379,0.6667613820217447,329549,0.33323861797825527,31,1000,123616,24015,0.19427096815946157,123616,72270,0.5846330572094227,0.8878878026868584,0.9322458257830701
988928,716659,0.7246826867072224,272269,0.27531731329277764,32,1000,123616,34058,0.27551449650530674,123616,81125,0.656266179135387,0.9098541505090801,0.9460041580377945
988928,729575,0.7377432937483821,259353,0.2622567062516179,33,1000,123616,36369,0.2942094874449909,123616,81254,0.6573097333678488,0.910023933195691,0.9460183147812581
988928,725882,0.734008947061869,263046,0.26599105293813097,34,1000,123616,36412,0.29455733885581153,123616,81407,0.6585474372249547,0.9088268722102525,0.9449565590214859
988928,648315,0.6555735099016309,340613,0.3444264900983691,35,1000,123616,23779,0.192361830183795,123616,69702,0.5638590473725084,0.8812569285275081,0.9279098174993529
988928,647189,0.6544349032487704,341739,0.3455650967512296,36,1000,123616,24190,0.1956866425058245,123616,69338,0.5609144447320735,0.8796759558214376,0.9270310882086461
988928,660952,0.6683519932694797,327976,0.3316480067305203,37,1000,123616,23929,0.19357526533782035,123616,70048,0.5666580377944602,0.886156393653806,0.932129538247476
988928,659323,0.6667047550478903,329605,0.33329524495210977,38,1000,123616,23910,0.1934215635516438,123616,67763,0.5481733756148072,0.8799911989741791,0.9287855132021745
988928,675663,0.683227697061869,313265,0.31677230293813097,39,1000,123616,27454,0.2220909914574165,123616,72511,0.5865826430235568,0.8909449073376075,0.9353845780481491
