abs_logprob_diff_p50,abs_logprob_diff_p90,abs_logprob_diff_p95,abs_logprob_diff_p99,abs_logprob_diff_p999,count,finite_count,group,max_abs_logprob_diff,mean_abs_logprob_diff,missing_selected_count,rank_delta_nonzero_rate,topk_jaccard_mean,topk_jaccard_p01,topk_jaccard_p05,union_js_max,union_js_p95,union_js_p99
0.015560514759272337,0.17252960503101356,0.2950552433729172,0.4980166709423062,1.0456837840676423,300,300,000,1.2046828866004944,0.060518448760655395,0,0.03666666666666667,0.8509336417819354,0.6410256410256411,0.7297297297297297,0.08131440497426784,0.019397235018478117,0.036599305361142295
0.034276776015758514,0.13896501064300537,0.1897261142730713,0.2877430343627929,0.40123270988464177,267,267,001,0.4254392385482788,0.05454186465482898,0,0.0449438202247191,0.8527540176129561,0.6410256410256411,0.7297297297297297,0.044045637399178376,0.012554953982926179,0.02491601609530585
0.0487615168094635,0.17000784873962405,0.2053821504116058,0.4281466665281882,1.3470027943253347,267,267,002,1.5803154110908508,0.07589773463378821,0,0.08614232209737828,0.8301290089910787,0.30612244897959184,0.534959349593496,0.5337952216669711,0.015344912069007947,0.1025813933375888
0.0013752826598647516,0.08076722621917726,0.19373332239920238,9.367200758918168,18.00632705575412,267,267,003,18.27214307896793,0.24604680715917987,0,0.02247191011235955,0.8335775050601972,0.13604010025062657,0.5609756097560976,0.6924860443238832,0.02665656477561858,0.5961595293485006
0.0007912494475021958,0.23763084411621122,5.070272456854569,15.107124434253198,18.100396118268353,267,267,004,18.321728117763996,0.668428485220998,0,0.0898876404494382,0.7600236269660251,0.12208711433756805,0.23076923076923078,0.6928532108168006,0.454952958093781,0.6893304742555557
0.0027941595762968063,0.32774312198162114,1.6832497399300315,6.950752687454187,14.150205216530669,267,267,005,14.7130729239434,0.34364034366587753,0,0.08614232209737828,0.7570786217357711,0.15464285714285717,0.2878367346938776,0.6690110874370575,0.3596181484130547,0.61277340259331
0.002119552926160395,0.4012079425156123,1.54891732186079,13.618881901920126,26.470465911902583,264,264,006,27.55594101548195,0.5967901918889906,0,0.0946969696969697,0.7467874389504141,0.11564428312159708,0.23438914027149324,0.6931416432161506,0.331637732506225,0.6923804460691192
0.0006718439981341362,0.32007002830505454,0.9336948245763731,7.929114136695853,20.13338953518867,263,263,007,23.290490865707397,0.37370442783724933,0,0.09125475285171103,0.7742850268075836,0.1344334975369458,0.2826122448979592,0.6901323498792171,0.17823497925578022,0.6814491929692259
0.005964936688542366,0.518537592887879,2.980756896734229,16.78496343664824,20.558325497377663,263,263,008,21.01733667589724,0.6538621347220027,0,0.11406844106463879,0.7325314879724428,0.15574025974025973,0.22685050798258347,0.6834431208527139,0.317314171056622,0.6565419999177413
0.007386893033981323,0.43084006598219277,1.828549712896336,9.505380364805458,16.52003045373782,263,263,009,18.601349709555507,0.44420654557519745,0,0.09885931558935361,0.7649310404512495,0.15392857142857144,0.23076923076923078,0.672015894120485,0.2766286433105105,0.6489697166712893
0.0029824376106262207,0.1388331413269043,0.23297312259674038,1.170863767862314,5.19492535856366,263,263,010,6.1907385140657425,0.08346576967415718,0,0.04182509505703422,0.8074121760541945,0.3394714407502132,0.6410256410256411,0.6868637168349324,0.02720905698876256,0.2576314296046884
0.0009507285431027412,0.13145576128736147,0.1901477024890481,0.39100297212600704,5.453309667468068,263,263,011,7.131701052188873,0.06291485763772506,0,0.022813688212927757,0.8390829932828784,0.41926499032882014,0.645344129554656,0.49394746735574757,0.022361589660630347,0.0509310279450537
0.0007839333266019821,0.11869216710329057,0.20784012228250504,1.698664214652952,4.764705259989458,262,262,012,5.022262124810368,0.08619543563509685,0,0.05725190839694656,0.7812898321547342,0.35063829787234047,0.4901439645625692,0.6611031159138363,0.030346237055614525,0.2891995339309754
0.00024922149896156043,0.08037343323230745,0.12297802269458764,0.3079536187648743,18.693694835617542,262,262,013,25.118635281920433,0.11895510610867677,0,0.015267175572519083,0.8107633240854025,0.5238095238095238,0.6410256410256411,0.6772722860594617,0.015632170006362762,0.03725615820442848
