compared_entries,entry_match_count,entry_match_rate,entry_mismatch_count,entry_mismatch_rate,layer_idx,sample_layer_count,token_layer_count,token_layer_match_count,token_layer_match_rate,token_layer_set_count,token_layer_set_match_count,token_layer_set_match_rate,topk_jaccard_mean,topk_overlap_mean
988928,959774,0.9705195929329536,29154,0.029480407067046337,0,1000,123616,108402,0.8769253171110536,123616,119715,0.9684425964276469,0.9929570425978678,0.9960340894382604
988928,932942,0.9433871828889464,55986,0.056612817111053586,1,1000,123616,97283,0.7869774139269997,123616,115711,0.9360519673828631,0.9856673452097966,0.9919205442661144
988928,918847,0.9291343758089567,70081,0.07086562419104322,2,1000,123616,92086,0.7449359306238674,123616,113379,0.9171870955216154,0.9809940918373481,0.9892186286564846
988928,898069,0.9081237461170075,90859,0.09187625388299249,3,1000,123616,84102,0.6803488221589439,123616,110615,0.8948275304167745,0.9759801287532329,0.9863943583354906
988928,904440,0.9145660755889206,84488,0.08543392441107947,4,1000,123616,86158,0.6969809733367849,123616,111242,0.8998996893606006,0.9772349432717027,0.987118374644059
988928,891655,0.9016379352187419,97273,0.09836206478125809,5,1000,123616,80324,0.6497864354128915,123616,109549,0.886204051255501,0.9743316873105897,0.9855075394770904
988928,882198,0.8920750550090604,106730,0.10792494499093969,6,1000,123616,77917,0.6303148459746312,123616,108410,0.8769900336526016,0.9721310307318586,0.9842475893088274
988928,854797,0.8643672744628527,134131,0.1356327255371473,7,1000,123616,68289,0.5524284882215894,123616,103830,0.8399398136163604,0.9634148892497313,0.979273516373285
988928,846158,0.8556315525498317,142770,0.14436844745016827,8,1000,123616,64787,0.5240988221589439,123616,102380,0.8282099404607818,0.9606404453543975,0.9776889723013202
988928,847182,0.8566670172146,141746,0.14333298278539994,9,1000,123616,65475,0.5296644447320735,123616,102774,0.8313972301320217,0.9613223223694349,0.9780641260031064
988928,859989,0.8696174038959358,128939,0.1303825961040642,10,1000,123616,70353,0.5691253559409785,123616,106119,0.8584568340667875,0.9677666391910499,0.9817519576753818
988928,861375,0.8710189214988351,127553,0.1289810785011649,11,1000,123616,70579,0.57095359823971,123616,105757,0.8555284105617396,0.9671016959426239,0.9813727591897489
988928,819963,0.8291432743334196,168965,0.1708567256665804,12,1000,123616,58155,0.47044880921563553,123616,99752,0.8069505565622573,0.9554854161571729,0.9747190897618431
988928,814473,0.8235918085037536,174455,0.17640819149624645,13,1000,123616,56601,0.4578776210199327,123616,98909,0.8001310509966347,0.9534476571979811,0.9734631843774268
988928,792376,0.8012474113383381,196552,0.19875258866166193,14,1000,123616,50728,0.41036758995599276,123616,95295,0.7708953533523168,0.9460601635902557,0.969129198485633
988928,777563,0.7862685655578566,211365,0.2137314344421434,15,1000,123616,47470,0.3840117784105617,123616,93411,0.7556546078177582,0.942329909031631,0.9669520935801191
988928,765846,0.7744203824747605,223082,0.22557961752523945,16,1000,123616,44817,0.3625501553196997,123616,91464,0.7399042195185089,0.9381153191517544,0.96444230520321
988928,759489,0.7679922097463111,229439,0.23200779025368884,17,1000,123616,44213,0.35766405643282423,123616,91565,0.7407212658555526,0.9375458177166699,0.9639003041677453
988928,749533,0.7579247427517474,239395,0.24207525724825266,18,1000,123616,42843,0.3465813486927259,123616,89734,0.7259092674087497,0.9329572904660273,0.9610456979679006
988928,741752,0.7500566269738546,247176,0.24994337302614547,19,1000,123616,40968,0.33141340926740875,123616,87789,0.7101750582448874,0.929150692441852,0.9588423019673828
988928,745096,0.7534380662697385,243832,0.24656193373026145,20,1000,123616,39634,0.32062192596427647,123616,86108,0.6965764949521097,0.9254759228532843,0.9566581186901372
988928,754259,0.7627036548666839,234669,0.23729634513331607,21,1000,123616,42272,0.34196220553973594,123616,87868,0.7108141340926741,0.9286928123146734,0.9584246780352058
