abs_logprob_diff_p50,abs_logprob_diff_p90,abs_logprob_diff_p95,abs_logprob_diff_p99,abs_logprob_diff_p999,count,finite_count,group,max_abs_logprob_diff,mean_abs_logprob_diff,missing_selected_count,rank_delta_nonzero_rate,topk_jaccard_mean,topk_jaccard_p01,topk_jaccard_p05,union_js_max,union_js_p95,union_js_p99
0.01976577192544937,0.3236196465790272,0.48900706237181973,0.6925447046756749,1.2347709767818478,128,128,00948d836971f053bbf9,1.310170292854309,0.11049262833642487,0,0.0546875,0.8411302882181365,0.6842105263157895,0.7297297297297297,0.14620867964397447,0.06499715907811905,0.08986812856047345
4.768244934894028e-06,0.024149779975414266,0.12467363178729989,0.3379663699865341,0.43890875762701087,128,128,078441dc63cb2e4b07bd,0.4533447027206421,0.017906245612136995,0,0.03125,0.7354036618703641,0.43094949494949497,0.5007751937984497,0.051921471497036395,0.010994313750691372,0.04342814712425531
0.023494645953178406,0.3147443294525146,0.7610350772738447,1.0208066374063494,1.684824651241306,128,128,081f312c80bb99972dbd,1.7805745601654053,0.1287470190691931,0,0.09375,0.8234598430709112,0.6842105263157895,0.6842105263157895,0.16533089721637956,0.05253138598354133,0.08088048685477152
0.004363498417660594,0.484961262345314,0.6244583033025265,1.5739141762256639,2.5497723729610486,128,128,0848a18636674f51559d,2.674108624458313,0.1308839798158009,0,0.078125,0.8264264960859389,0.6526855600539812,0.7001422475106687,0.44022879313548935,0.10492777817621306,0.17465137981630316
0.04920254135504365,0.20085577964782714,0.2725414887070655,0.44841692507267006,0.5217932480573658,128,128,08a516ed65ded1d98939,0.5319527387619019,0.08555109947387285,0,0.0625,0.8348151476053953,0.6110769230769231,0.6410256410256411,0.04440942202375467,0.02805466004150486,0.043714361353839326
0.06623008847236633,0.37882375419139863,0.47289542257785794,1.0384841898083688,11.040180598169618,128,128,0a1d8a7c087c9dc3d2cd,12.493389546871185,0.2346506564069757,0,0.125,0.8043823971541681,0.5825891181988744,0.6842105263157895,0.5771656652180167,0.06300079794167976,0.11701484319752273
0.005050248000770807,0.3342005938291549,0.45628302916884406,0.8600318852066995,2.556888376533994,128,128,0a95e425e4dd7a02f20c,2.8025840520858765,0.1102486534095925,0,0.0546875,0.8094837146114237,0.6526855600539812,0.6842105263157895,0.1690714954509024,0.08502345192672349,0.1283431878690787
0.0001122647081501782,0.08154099872335785,0.1693324416875839,0.5555687919259074,0.578366863936186,128,128,0aa6cfc00ab1dd402f7e,0.5801713466644287,0.03326552499292351,0,0.0078125,0.7495342073457607,0.391304347826087,0.46638477801268496,0.06994980733433084,0.027443524324119305,0.05563585532259746
0.0005200675877858885,0.14005095213651658,0.370153057575225,1.3894229486584677,1.9715018875896957,128,128,0b78fd794493c2fce383,2.042621672153473,0.0809962630116553,0,0.0625,0.8481349976899513,0.6526855600539812,0.7297297297297297,0.20131053834423562,0.039095573226913226,0.17385923953887852
1.6689276662873453e-06,0.009310672059655186,0.01913735084235668,0.16056305766105658,0.3386166847944269,128,128,0c1b0aa5f7b49771176d,0.3639640808105469,0.007445771231531062,0,0.0078125,0.8167789112527579,0.5338443670150987,0.6143589743589744,0.024734644069732983,0.0011497065521310034,0.018957742934929318
0.003675194224342704,0.5472273796796797,1.3146430134773248,3.419140708968048,4.546363357074563,128,128,0c7a3248234f94699a83,4.6664464473724365,0.24460660156276154,0,0.125,0.78343163552897,0.5825891181988744,0.6410256410256411,0.5051850261764809,0.17076807076401807,0.4028609083484424
