abs_logprob_diff_p50,abs_logprob_diff_p90,abs_logprob_diff_p95,abs_logprob_diff_p99,abs_logprob_diff_p999,count,finite_count,group,max_abs_logprob_diff,mean_abs_logprob_diff,missing_selected_count,rank_delta_nonzero_rate,topk_jaccard_mean,topk_jaccard_p01,topk_jaccard_p05,union_js_max,union_js_p95,union_js_p99
0.25685471622273326,2.115957403182983,3.313421182008458,7.210820174813271,7.295581617999822,128,128,00948d836971f053bbf9,7.297725278884172,0.7589330544487045,0,0.234375,0.45621231248235744,0.16945454545454547,0.21567489114658928,0.6600470868098064,0.5532497736209647,0.6179403665397725
0.0012007671132323594,0.12001787023618815,0.21066650599241216,0.7032853853702551,1.0982667059898397,128,128,078441dc63cb2e4b07bd,1.1494204998016357,0.04863698251674087,0,0.0234375,0.38782965394851493,0.14846753246753247,0.18518518518518517,0.358717682091359,0.05710911077101193,0.12032573339103991
0.2908281534910202,2.3478006407618524,2.953352627158164,4.2812006999179735,4.651179589498789,128,128,081f312c80bb99972dbd,4.693157464265823,0.7409239982238761,0,0.3203125,0.43077938760341333,0.21381712626995647,0.2636862745098039,0.6326590006836902,0.438728154093014,0.6146507586925232
0.3189824707818616,2.9952393360435954,3.923884378559886,6.2838562899828005,7.0498664155220645,128,128,0848a18636674f51559d,7.117644845508039,0.9592957371647066,0,0.3203125,0.3686595190674217,0.20754716981132076,0.23076923076923078,0.6772805234937341,0.5999561888927497,0.6642521489221114
0.35943495482206345,2.306350940465927,3.3033603936433784,4.750789329111578,5.3394803191246485,128,128,08a516ed65ded1d98939,5.408038918860257,0.8228587238160325,0,0.375,0.5054558957654951,0.2440615384615385,0.3333333333333333,0.6559798111388467,0.4080524674739041,0.5564833252720147
0.47728782892227173,2.5968140721321102,4.606604295969009,7.835821197927001,8.204975142508747,128,128,0a1d8a7c087c9dc3d2cd,8.229136765003204,1.1088826062863588,0,0.359375,0.3979644086120705,0.14285714285714285,0.21567489114658928,0.630615411944988,0.4407270821626704,0.5919872722061175
0.7539254166185856,2.5924075871706003,4.272652213275424,7.123619041470814,8.04549400910363,128,128,0a95e425e4dd7a02f20c,8.15031337365508,1.143628514983967,0,0.390625,0.3424779774701572,0.16363636363636364,0.20754716981132076,0.6872648782727631,0.5523498823125308,0.6493092260597679
0.0041399960609851405,0.30458198636770245,0.7853068433701962,1.3982456606626512,2.4341118494868335,128,128,0aa6cfc00ab1dd402f7e,2.583169937133789,0.12552085095663879,0,0.0625,0.3822377016516597,0.12280701754385964,0.16363636363636364,0.29542910350246465,0.17644320567686517,0.2312780327283263
0.271303991787164,2.9475838372483842,4.055591899685713,6.729612821638585,8.530135492444048,128,128,0b78fd794493c2fce383,8.783595085144043,0.9773532524293257,0,0.3046875,0.3848337883285962,0.17445454545454545,0.20754716981132076,0.6442463639375087,0.5512607613337427,0.6348911535901091
0.000534748775294247,0.07464436411391942,0.1810238714795556,1.2137201951444188,2.5364091997146665,128,128,0c1b0aa5f7b49771176d,2.68977689743042,0.05435887659249017,0,0.0234375,0.3937890991218872,0.23728506787330317,0.28,0.5360433208604137,0.041350231745906206,0.3341731275231388
