abs_logprob_diff_p50,abs_logprob_diff_p90,abs_logprob_diff_p95,abs_logprob_diff_p99,abs_logprob_diff_p999,count,finite_count,group,max_abs_logprob_diff,mean_abs_logprob_diff,missing_selected_count,rank_delta_nonzero_rate,topk_jaccard_mean,topk_jaccard_p01,topk_jaccard_p05,union_js_max,union_js_p95,union_js_p99
0.2697681039571762,2.155433583259582,3.3065925013810533,7.196823845505715,7.328883452583105,128,128,00948d836971f053bbf9,7.3382597751915455,0.7636397153279408,0,0.234375,0.4565342257953626,0.16945454545454547,0.21567489114658928,0.6607416552751939,0.5559375208555629,0.6180920193255746
0.0012244063493653812,0.11803846554830669,0.20676315128803224,0.6853253388404853,1.133158265233042,128,128,078441dc63cb2e4b07bd,1.1913728713989258,0.0491094895029186,0,0.0234375,0.3860208524213618,0.14846753246753247,0.18518518518518517,0.3664099021672309,0.05760841518788506,0.11751627777673898
0.30126531422138214,2.3463786765933037,3.0379693210124956,4.285764389149846,4.696749478090556,128,128,081f312c80bb99972dbd,4.744545251131058,0.7454872411731787,0,0.3203125,0.4321395242995753,0.22033296337402886,0.28,0.632638444076316,0.43878353790409036,0.615162066051597
0.29599748924499636,2.9291472978889934,4.010589204914865,6.289961808323865,7.0646299672341,128,128,0848a18636674f51559d,7.136165677569807,0.9605276733618502,0,0.3203125,0.36625164387325365,0.1912229210342418,0.23076923076923078,0.6773108244194677,0.6007455670675974,0.6648924700549754
0.366852842271328,2.3019045770168303,3.328216078877448,4.802829371988776,5.267736330133864,128,128,08a516ed65ded1d98939,5.311959569342434,0.8260925760370337,0,0.390625,0.5044862140097582,0.2440615384615385,0.3432624113475178,0.6548273338661843,0.40699949027805793,0.5592341134312611
0.4942808002233505,2.6195900321006773,4.59513013958931,7.785261591374877,8.189064106017353,128,128,0a1d8a7c087c9dc3d2cd,8.223236382007599,1.106663148066589,0,0.3515625,0.3989652409743636,0.14285714285714285,0.23076923076923078,0.6305929020879261,0.44074715858366853,0.5941652554724597
0.7254260464251274,2.550027230381965,4.267759077250949,7.157966995267199,8.03041061028466,128,128,0a95e425e4dd7a02f20c,8.132888790220022,1.138338995869767,0,0.390625,0.3426173197309483,0.16363636363636364,0.20754716981132076,0.6878017526489764,0.5527583958263103,0.6489505189094179
0.0043198351349929,0.3051654562354088,0.7892815750092238,1.466744382977486,2.452630714952951,128,128,0aa6cfc00ab1dd402f7e,2.5914440155029297,0.12818738601735058,0,0.0546875,0.3840513909296872,0.12280701754385964,0.16363636363636364,0.30712826959871126,0.174998045043161,0.22682849985158543
0.2689409232698381,2.966229219175874,4.106961566738937,6.735677036345006,8.51952952492238,128,128,0b78fd794493c2fce383,8.77144718170166,0.9808122243059797,0,0.3046875,0.38438246560082684,0.17445454545454545,0.20754716981132076,0.6479931251856637,0.5525759601416691,0.6356439299859649
0.0005220584657763538,0.07138676717877387,0.1636893359944222,1.2106614647805731,2.531292547702795,128,128,0c1b0aa5f7b49771176d,2.684267282485962,0.0536268318353329,0,0.0234375,0.39450643026116805,0.23728506787330317,0.28,0.5363060959897512,0.039913547949074965,0.33706644280887355
0.2969594318419695,2.701394851543318,4.2622509079839785,7.659292051941164,9.18770095723868,128,128,0c7a3248234f94699a83,9.339621424674988,0.9552426605225487,0,0.3046875,0.37964144271469347,0.16363636363636364,0.20113960113960117,0.6492503138114705,0.5626299298065286,0.6425322722750423
0.00017325523322142544,0.08571478724479664,0.25484511908143703,0.868693251609804,1.4863416082859067,128,128,107c0874e9429ce217c5,1.5588953495025635,0.04627247387135702,0,0.046875,0.40550328714823547,0.18518518518518517,0.2549019607843137,0.5569479374025488,0.0660779354444831,0.27984333598087624
