group,verdict,reason,count,finite_count,mean_abs_logprob_diff,abs_logprob_diff_p50,abs_logprob_diff_p90,abs_logprob_diff_p95,abs_logprob_diff_p99,rank_delta_nonzero_rate,topk_jaccard_mean,topk_jaccard_p05,union_js_p95,union_js_p99,missing_selected_count,accept_failures,reject_hits
00948d836971f053bbf9,REJECT,single sample violates one or more reject thresholds,128,128,0.7886100179285767,0.28797516142367385,2.5236511200666425,2.9402453601398513,6.751848708279438,0.2578125,0.46621462599655544,0.20754716981132076,0.49465937440914676,0.6046578143061477,0,mean_abs_logprob_diff; abs_logprob_diff_p95; abs_logprob_diff_p99; rank_delta_nonzero_rate; topk_jaccard_mean; union_js_p99,mean_abs_logprob_diff; abs_logprob_diff_p95; abs_logprob_diff_p99; rank_delta_nonzero_rate; topk_jaccard_mean; union_js_p99
078441dc63cb2e4b07bd,REJECT,single sample violates one or more reject thresholds,128,128,0.08160855763049646,0.001027900803819648,0.22790094390511512,0.30516423881053906,0.7379535472393043,0.0234375,0.41108501753313426,0.20754716981132076,0.0624573631941285,0.13061882905023503,0,mean_abs_logprob_diff; abs_logprob_diff_p95; abs_logprob_diff_p99; topk_jaccard_mean; union_js_p99,mean_abs_logprob_diff; abs_logprob_diff_p95; abs_logprob_diff_p99; topk_jaccard_mean; union_js_p99
081f312c80bb99972dbd,REJECT,single sample violates one or more reject thresholds,128,128,0.6467836495515075,0.30647315084934235,1.6801577883772547,2.7327215194702146,3.7652756839990627,0.28125,0.46054214405058397,0.28914285714285715,0.3926145424558699,0.5586478060944733,0,mean_abs_logprob_diff; abs_logprob_diff_p95; abs_logprob_diff_p99; rank_delta_nonzero_rate; topk_jaccard_mean; union_js_p99,mean_abs_logprob_diff; abs_logprob_diff_p95; abs_logprob_diff_p99; rank_delta_nonzero_rate; topk_jaccard_mean; union_js_p99
0848a18636674f51559d,REJECT,single sample violates one or more reject thresholds,128,128,0.8817808598658821,0.3769097373351542,2.52832592446357,3.4094963490962957,4.56549406796694,0.2890625,0.37968478312350906,0.23076923076923078,0.56024134296923,0.6357419619947583,0,mean_abs_logprob_diff; abs_logprob_diff_p95; abs_logprob_diff_p99; rank_delta_nonzero_rate; topk_jaccard_mean; union_js_p99,mean_abs_logprob_diff; abs_logprob_diff_p95; abs_logprob_diff_p99; rank_delta_nonzero_rate; topk_jaccard_mean; union_js_p99
08a516ed65ded1d98939,REJECT,single sample violates one or more reject thresholds,128,128,0.6872110017738104,0.3726692795753479,1.868862576689571,2.584597930312156,3.5151205328106885,0.3515625,0.5303683098440478,0.3432624113475178,0.3315075607374998,0.4866682195787092,0,mean_abs_logprob_diff; abs_logprob_diff_p95; abs_logprob_diff_p99; rank_delta_nonzero_rate; topk_jaccard_mean; union_js_p99,mean_abs_logprob_diff; abs_logprob_diff_p95; abs_logprob_diff_p99; rank_delta_nonzero_rate; topk_jaccard_mean; union_js_p99
0a1d8a7c087c9dc3d2cd,REJECT,single sample violates one or more reject thresholds,128,128,1.0530500645035388,0.46908053755760193,2.236266659200191,3.652909505367278,8.428934603929523,0.359375,0.42166315559020573,0.2549019607843137,0.43282809614676726,0.5640348902281356,0,mean_abs_logprob_diff; abs_logprob_diff_p95; abs_logprob_diff_p99; rank_delta_nonzero_rate; topk_jaccard_mean; union_js_p99,mean_abs_logprob_diff; abs_logprob_diff_p95; abs_logprob_diff_p99; rank_delta_nonzero_rate; topk_jaccard_mean; union_js_p99
0a95e425e4dd7a02f20c,REJECT,single sample violates one or more reject thresholds,128,128,1.0926797262797767,0.6334386235103011,2.448609482496977,3.9730971932411188,6.952135199271144,0.3828125,0.35716828101077197,0.23076923076923078,0.5460988433379702,0.6511342441231018,0,mean_abs_logprob_diff; abs_logprob_diff_p95; abs_logprob_diff_p99; rank_delta_nonzero_rate; topk_jaccard_mean; union_js_p99,mean_abs_logprob_diff; abs_logprob_diff_p95; abs_logprob_diff_p99; rank_delta_nonzero_rate; topk_jaccard_mean; union_js_p99
0aa6cfc00ab1dd402f7e,REJECT,single sample violates one or more reject thresholds,128,128,0.09159942497652773,0.00324456282396568,0.2364483207464218,0.5257819196209303,1.3328746509552016,0.046875,0.39851735157367535,0.18518518518518517,0.15290145700596078,0.2487914265732481,0,mean_abs_logprob_diff; abs_logprob_diff_p95; abs_logprob_diff_p99; rank_delta_nonzero_rate; topk_jaccard_mean; union_js_p99,mean_abs_logprob_diff; abs_logprob_diff_p95; abs_logprob_diff_p99; topk_jaccard_mean; union_js_p99
0b78fd794493c2fce383,REJECT,single sample violates one or more reject thresholds,128,128,0.9286096642500195,0.32682991351248347,2.5368991440947912,3.9562169165350474,7.780953456759453,0.2421875,0.39654192785561176,0.20754716981132076,0.5552136017978573,0.6354166777435988,0,mean_abs_logprob_diff; abs_logprob_diff_p95; abs_logprob_diff_p99; rank_delta_nonzero_rate; topk_jaccard_mean; union_js_p99,mean_abs_logprob_diff; abs_logprob_diff_p95; abs_logprob_diff_p99; rank_delta_nonzero_rate; topk_jaccard_mean; union_js_p99
0c1b0aa5f7b49771176d,REJECT,single sample violates one or more reject thresholds,128,128,0.06707116178577832,0.00024208364970945695,0.08289865609258412,0.17724407389760016,1.7471729488670882,0.015625,0.438300708948179,0.28,0.04222390792592293,0.3058328168520901,0,mean_abs_logprob_diff; abs_logprob_diff_p95; abs_logprob_diff_p99; topk_jaccard_mean; union_js_p99,mean_abs_logprob_diff; abs_logprob_diff_p99; topk_jaccard_mean; union_js_p99
