compared_entries,entry_match_count,entry_match_rate,entry_mismatch_count,entry_mismatch_rate,layer_idx,sample_layer_count,token_layer_count,token_layer_match_count,token_layer_match_rate,token_layer_set_count,token_layer_set_match_count,token_layer_set_match_rate,topk_jaccard_mean,topk_overlap_mean
988928,760224,0.7687354387781516,228704,0.2312645612218483,17,1000,123616,44401,0.3591848951592027,123616,91588,0.7409073259125032,0.9375974930741294,0.9639174944990939
988928,751200,0.7596104064198809,237728,0.24038959358011908,18,1000,123616,43231,0.3497201009578048,123616,89812,0.7265402536888429,0.9331435082017535,0.9611498511519544
988928,742253,0.7505632361506601,246675,0.24943676384933988,19,1000,123616,40972,0.3314457675381828,123616,87947,0.7114532099404608,0.9294127935371789,0.9589707238545172
988928,745415,0.7537606377815169,243513,0.24623936221848305,20,1000,123616,39952,0.32319440849081027,123616,86339,0.6984451850893089,0.9259988084800411,0.9569483319311416
988928,754208,0.7626520838726378,234720,0.23734791612736214,21,1000,123616,42252,0.34180041418586593,123616,87837,0.7105633574941755,0.9286271423373407,0.9583791742169299
988928,767105,0.7756934781905255,221823,0.2243065218094745,22,1000,123616,46209,0.37381083354905514,123616,90393,0.7312402925187678,0.9324450607278066,0.9602165172793166
988928,772661,0.7813116829536629,216267,0.21868831704633704,23,1000,123616,47603,0.3850876909137976,123616,91259,0.7382458581413409,0.9337650292656119,0.9608373915997929
988928,731539,0.7397292826171369,257389,0.26027071738286306,24,1000,123616,39521,0.3197078048149107,123616,85730,0.6935186383639659,0.9212419167538245,0.9532160076365519
988928,743278,0.7515997120113901,245650,0.24840028798860989,25,1000,123616,40923,0.33104937872120116,123616,86195,0.6972802873414444,0.9228723050542245,0.9543627038571059
988928,721805,0.7298863011260678,267123,0.27011369887393216,26,1000,123616,37232,0.30119078436448354,123616,83675,0.6768945767538183,0.9173652154285736,0.9509650854258348
988928,726894,0.735032277375097,262034,0.2649677226249029,27,1000,123616,38515,0.31156969971524723,123616,84815,0.686116683924411,0.918793089586515,0.9515728141988092
988928,756754,0.765226588791095,232174,0.234773411208905,28,1000,123616,43090,0.34857947191302097,123616,86979,0.7036225084131504,0.9244928116724642,0.9553314295884028
988928,759670,0.7681752362153766,229258,0.23182476378462336,29,1000,123616,44118,0.3568955475019415,123616,87622,0.7088241004400725,0.9256278930463514,0.95591691205022
988928,745351,0.753695921239969,243577,0.24630407876003108,30,1000,123616,42558,0.34427582190007766,123616,87387,0.7069230520320994,0.9242153778427403,0.9548086412762102
988928,745766,0.7541155675640694,243162,0.2458844324359306,31,1000,123616,41432,0.33516696867719387,123616,86004,0.6957351799119855,0.9215406521240705,0.9532685898265597
988928,795854,0.8047643508930883,193074,0.1952356491069117,32,1000,123616,53456,0.4324359306238675,123616,93462,0.7560671757701268,0.9378207410776003,0.9631105601216671
988928,805211,0.8142261115066011,183717,0.1857738884933989,33,1000,123616,55852,0.45181853481749934,123616,93767,0.7585344939166451,0.938387297439523,0.9633512247605488
988928,799296,0.8082448873932178,189632,0.1917551126067823,34,1000,123616,54787,0.44320314522391924,123616,93254,0.7543845456898783,0.9363311773436697,0.9619163376909138
988928,736732,0.7449804232461817,252196,0.25501957675381826,35,1000,123616,40680,0.32908361377168005,123616,84019,0.6796773880403831,0.9164665274036241,0.9499457998964536
988928,735962,0.7442018023556821,252966,0.2557981976443179,36,1000,123616,41206,0.33333872637846235,123616,83371,0.6744353481749935,0.9146547971975114,0.9489244919751488
988928,747120,0.7554847268961946,241808,0.24451527310380533,37,1000,123616,40933,0.33113027439813614,123616,84406,0.6828080507377686,0.9197313461842324,0.9526204132151178
988928,745190,0.7535331186901372,243738,0.2464668813098628,38,1000,123616,41006,0.33172081283976185,123616,82452,0.6670010354646647,0.9152702284125406,0.9502916289153508
988928,762739,0.7712785966217965,226189,0.22872140337820346,39,1000,123616,45292,0.3663926999741134,123616,87112,0.7046984209163862,0.9254925559886086,0.9563335247864354
