compared_entries,entry_match_count,entry_match_rate,entry_mismatch_count,entry_mismatch_rate,layer_idx,sample_layer_count,token_layer_count,token_layer_match_count,token_layer_match_rate,token_layer_set_count,token_layer_set_match_count,token_layer_set_match_rate,topk_jaccard_mean,topk_overlap_mean
991368,967462,0.9758858466280937,23906,0.024114153371906297,0,1000,123921,111422,0.8991373536365911,123921,120825,0.9750163410559953,0.9944394681557904,0.9968709903890381
991368,939446,0.9476259068277371,51922,0.05237409317226297,1,1000,123921,99449,0.8025193470033327,123921,116728,0.9419549551730538,0.9870035479593184,0.9926757773097377
991368,923554,0.9315955326377289,67814,0.06840446736227113,2,1000,123921,93640,0.7556427078541974,123921,114157,0.9212078663019182,0.9819710488410694,0.9897817964671041
991368,903401,0.9112670572380791,87967,0.0887329427619209,3,1000,123921,86112,0.6948943278378967,123921,111289,0.8980640892181309,0.9766901346972521,0.986792997151411
991368,908869,0.9167826679900904,82499,0.08321733200990954,4,1000,123921,87516,0.7062241266613407,123921,111670,0.9011386286424415,0.9775000022415715,0.9872670895167083
991368,896226,0.9040295833635945,95142,0.09597041663640545,5,1000,123921,81411,0.6569588689568354,123921,110080,0.8883078735646097,0.974840047573483,0.9857994205986071
991368,886929,0.8946516328951509,104439,0.10534836710484906,6,1000,123921,79164,0.638826349044956,123921,109134,0.8806739777761639,0.9729477373944398,0.9847059820369429
991368,861567,0.8690688018979834,129801,0.13093119810201662,7,1000,123921,69924,0.5642627157624616,123921,104678,0.844715584929108,0.9645151248608286,0.9798984837113968
991368,851863,0.8592803076153356,139505,0.14071969238466442,8,1000,123921,66207,0.534267799646549,123921,103142,0.8323205913444855,0.9616755836379625,0.9782885870837066
991368,852428,0.8598502271608525,138940,0.14014977283914754,9,1000,123921,66922,0.5400376046029325,123921,103469,0.8349593692755869,0.9621790324383107,0.9785548857740012
991368,864912,0.8724429273488755,126456,0.1275570726511245,10,1000,123921,71385,0.5760524850509599,123921,106791,0.8617667707652455,0.9684937957095202,0.9821600051645807
991368,865583,0.8731197698533744,125785,0.12688023014662567,11,1000,123921,71722,0.5787719595548777,123921,106200,0.8569976033117873,0.9674108313999846,0.9815436850896943
991368,825294,0.8324799670757983,166074,0.1675200329242017,12,1000,123921,59371,0.4791036224691537,123921,100118,0.8079179477247601,0.955750245599425,0.9748720959320858
991368,819821,0.8269593127879858,171547,0.1730406872120141,13,1000,123921,57996,0.46800784370687776,123921,99524,0.8031245712994569,0.9540274661198475,0.9737726051274602
991368,798283,0.8052337779714496,193085,0.19476622202855046,14,1000,123921,51965,0.419339740641215,123921,95769,0.7728230082068415,0.9465931655875236,0.9694442427030124
991368,783126,0.7899448035441935,208242,0.21005519645580653,15,1000,123921,48427,0.3907892931787187,123921,94044,0.7589028493959862,0.9431808703844923,0.9674560808902446
991368,771340,0.7780561809539949,220028,0.2219438190460051,16,1000,123921,45607,0.3680328596444509,123921,92333,0.745095665787074,0.9392420438829051,0.9650361924129083
991368,767031,0.7737096618006634,224337,0.22629033819933667,17,1000,123921,45560,0.36765358575221313,123921,92198,0.7440062620540505,0.938105472649253,0.964152564940567
991368,754908,0.761481104897475,236460,0.238518895102525,18,1000,123921,43915,0.35437899952389024,123921,90644,0.7314660146383584,0.9342838352352469,0.9617740334567991
