common_len,common_topk,compared_entries,entry_match_count,entry_match_rate,entry_mismatch_count,entry_mismatch_rate,layer_idx,sample_id,token_layer_count,token_layer_match_count,token_layer_match_rate,token_layer_set_count,token_layer_set_match_count,token_layer_set_match_rate,topk_jaccard_mean,topk_jaccard_sum,topk_overlap_mean,topk_overlap_sum
108,8,864,825,0.9548611111111112,39,0.04513888888888889,0,0003c1ab20d811680fab,108,89,0.8240740740740741,108,104,0.9629629629629629,0.9917695473251029,107.11111111111111,0.9953703703703703,107.5
108,8,864,797,0.9224537037037037,67,0.0775462962962963,1,0003c1ab20d811680fab,108,74,0.6851851851851852,108,101,0.9351851851851852,0.98559670781893,106.44444444444444,0.9918981481481481,107.125
127,8,1016,979,0.9635826771653543,37,0.03641732283464567,0,00948d836971f053bbf9,127,108,0.8503937007874016,127,121,0.952755905511811,0.9895013123359581,125.66666666666667,0.9940944881889764,126.25
127,8,1016,932,0.9173228346456693,84,0.08267716535433071,1,00948d836971f053bbf9,127,86,0.6771653543307087,127,120,0.9448818897637795,0.9863517060367455,125.26666666666667,0.9921259842519685,126.0
127,8,1016,949,0.9340551181102362,67,0.06594488188976377,0,00afd811d2fb32cde01b,127,94,0.7401574803149606,127,116,0.9133858267716536,0.9807524059492565,124.55555555555556,0.9891732283464567,125.625
127,8,1016,903,0.8887795275590551,113,0.11122047244094488,1,00afd811d2fb32cde01b,127,75,0.5905511811023622,127,118,0.9291338582677166,0.984251968503937,125.0,0.9911417322834646,125.875
127,8,1016,965,0.9498031496062992,51,0.05019685039370079,0,00c5b0bb8b418f1087d2,127,101,0.7952755905511811,127,122,0.9606299212598425,0.9912510936132983,125.88888888888889,0.9950787401574803,126.375
127,8,1016,913,0.8986220472440944,103,0.10137795275590551,1,00c5b0bb8b418f1087d2,127,78,0.6141732283464567,127,115,0.905511811023622,0.979002624671916,124.33333333333333,0.9881889763779528,125.5
127,8,1016,965,0.9498031496062992,51,0.05019685039370079,0,00ea1d2b9e3c897033ae,127,102,0.8031496062992126,127,116,0.9133858267716536,0.9807524059492563,124.55555555555556,0.9891732283464567,125.625
127,8,1016,883,0.8690944881889764,133,0.1309055118110236,1,00ea1d2b9e3c897033ae,127,69,0.5433070866141733,127,111,0.8740157480314961,0.9706036745406825,123.26666666666667,0.9832677165354331,124.875
127,8,1016,964,0.9488188976377953,52,0.051181102362204724,0,01159c067d84ad43a166,127,104,0.8188976377952756,127,124,0.9763779527559056,0.994750656167979,126.33333333333333,0.9970472440944882,126.625
127,8,1016,918,0.9035433070866141,98,0.09645669291338582,1,01159c067d84ad43a166,127,81,0.6377952755905512,127,108,0.8503937007874016,0.9653543307086614,122.6,0.9803149606299213,124.5
127,8,1016,963,0.9478346456692913,53,0.05216535433070866,0,014c2c850a48d8d32f72,127,101,0.7952755905511811,127,122,0.9606299212598425,0.9912510936132983,125.88888888888889,0.9950787401574803,126.375
127,8,1016,903,0.8887795275590551,113,0.11122047244094488,1,014c2c850a48d8d32f72,127,77,0.6062992125984252,127,119,0.937007874015748,0.9860017497812774,125.22222222222223,0.9921259842519685,126.0
127,8,1016,983,0.96751968503937,33,0.03248031496062992,0,014ff27d5116c25971aa,127,111,0.8740157480314961,127,124,0.9763779527559056,0.994750656167979,126.33333333333333,0.9970472440944882,126.625
