compared_entries,entry_match_count,entry_match_rate,entry_mismatch_count,entry_mismatch_rate,layer_idx,sample_layer_count,token_layer_count,token_layer_match_count,token_layer_match_rate,token_layer_set_count,token_layer_set_match_count,token_layer_set_match_rate,topk_jaccard_mean,topk_overlap_mean
988928,658253,0.6656227753688843,330675,0.3343772246311157,30,1000,123616,25399,0.20546692984726897,123616,73489,0.5944942402278022,0.8905335749546859,0.9338030675640694
988928,659065,0.6664438664897748,329863,0.33355613351022523,31,1000,123616,23999,0.19414153507636553,123616,71781,0.5806772586073,0.8869361148386526,0.93168258963241
988928,715862,0.7238767635257571,273066,0.2761232364742428,32,1000,123616,33674,0.27240810251100184,123616,80962,0.6549475796013461,0.9092910217748411,0.9456350715117784
988928,729419,0.7375855471783588,259509,0.2624144528216412,33,1000,123616,36246,0.29321447061869016,123616,81103,0.6560882086461299,0.9095923513021617,0.9457200119725602
988928,724225,0.7323333953533523,264703,0.2676666046466477,34,1000,123616,36165,0.29255921563551646,123616,81374,0.6582804814910691,0.9085484556718052,0.9447421854776081
988928,647500,0.6547493851928553,341428,0.3452506148071447,35,1000,123616,23638,0.19122120113901114,123616,69427,0.5616344162567952,0.880485032017197,0.927488148783329
988928,646632,0.6538716670981103,342296,0.3461283329018897,36,1000,123616,24061,0.19464308827336266,123616,69092,0.5589244110794719,0.8790279068301323,0.9266013299249288
988928,660338,0.6677311189490034,328590,0.3322688810509966,37,1000,123616,23830,0.1927743981361636,123616,69716,0.5639723013202175,0.8853662796776951,0.9316077611312451
988928,658330,0.6657006374579343,330598,0.33429936254206577,38,1000,123616,23738,0.19203015790836137,123616,67328,0.5446544136681336,0.8790959100223259,0.9282576689101735
988928,674266,0.6818150563033911,314662,0.3181849436966089,39,1000,123616,27383,0.22151663215117784,123616,72073,0.5830394123738027,0.8901143633022991,0.9349265062775045
