group,verdict,reason,count,finite_count,mean_abs_logprob_diff,abs_logprob_diff_p50,abs_logprob_diff_p90,abs_logprob_diff_p95,abs_logprob_diff_p99,rank_delta_nonzero_rate,topk_jaccard_mean,topk_jaccard_p05,union_js_p95,union_js_p99,missing_selected_count,accept_failures,reject_hits
00948d836971f053bbf9,PASS_PROVISIONAL,single sample matches the BF16 dense fingerprint,128,128,0.011071877469741365,0.0005417685024440289,0.039879429340362545,0.058738321065902634,0.1122774505615235,0.0078125,0.9736241087344022,0.9393939393939394,0.0015786745783053563,0.002702512890399886,0,,
078441dc63cb2e4b07bd,PASS_PROVISIONAL,single sample matches the BF16 dense fingerprint,128,128,0.0019711601186629957,8.344561592821265e-07,0.0058118298649787875,0.010762777924537649,0.03447504758834839,0.0,0.9543878556746191,0.8285714285714286,0.0003352302310815445,0.0007302437540743391,0,,
081f312c80bb99972dbd,PASS_PROVISIONAL,single sample matches the BF16 dense fingerprint,128,128,0.014442545957386088,0.0011773817241191864,0.04493371844291687,0.05664719641208649,0.1332284724712373,0.0234375,0.979247835497835,0.9393939393939394,0.0011448342272018714,0.004231108608793501,0,,
0848a18636674f51559d,PASS_PROVISIONAL,single sample matches the BF16 dense fingerprint,128,128,0.00934442392783641,2.2643587271886645e-06,0.03172492831945419,0.07582990042865255,0.11557860732078552,0.015625,0.9806706773618534,0.9393939393939394,0.001820766780442256,0.0020674927760120894,0,,
08a516ed65ded1d98939,INCONCLUSIVE,single sample is between accept and reject thresholds,128,128,0.020010341402610266,0.010292261838912964,0.054695552587509154,0.06305832862854004,0.07615789830684663,0.0078125,0.9788881461675575,0.9023172905525847,0.0009481561309976397,0.0013943391000674021,0,mean_abs_logprob_diff,
0a1d8a7c087c9dc3d2cd,PASS_PROVISIONAL,single sample matches the BF16 dense fingerprint,128,128,0.015364830710536737,0.005003863014280796,0.04631761312484738,0.06479098200798034,0.08498320102691653,0.015625,0.9793035395976566,0.9393939393939394,0.002093267069095967,0.009760098316678368,0,,
0a95e425e4dd7a02f20c,PASS_PROVISIONAL,single sample matches the BF16 dense fingerprint,128,128,0.007686588622262125,2.9964750865474343e-05,0.03104156106710433,0.053661286830902086,0.08229808688163764,0.0078125,0.9858511586452761,0.9393939393939394,0.001298857096971188,0.0017411444653816087,0,,
0aa6cfc00ab1dd402f7e,PASS_PROVISIONAL,single sample matches the BF16 dense fingerprint,128,128,0.005006071313034877,8.639501174911857e-06,0.009558441489934916,0.03922099769115447,0.07264692425727846,0.0078125,0.9487290178601142,0.8285714285714286,0.0008684790209621095,0.004472019321462616,0,,
0b78fd794493c2fce383,PASS_PROVISIONAL,single sample matches the BF16 dense fingerprint,128,128,0.008691009033738761,4.94156211061636e-06,0.03369513601064682,0.05349380970001217,0.09667483165860179,0.0,0.9825646167557929,0.9393939393939394,0.0012596148624519,0.004255807588645775,0,,
0c1b0aa5f7b49771176d,PASS_PROVISIONAL,single sample matches the BF16 dense fingerprint,128,128,0.0006714998826358176,2.3841812435421161e-07,0.00036111217923462337,0.002130881138145922,0.012836038246750838,0.0,0.9676794760966582,0.8823529411764706,3.13153242294598e-05,0.00019497250828830258,0,,
