compared_entries,entry_match_count,entry_match_rate,entry_mismatch_count,entry_mismatch_rate,layer_idx,sample_layer_count,token_layer_count,token_layer_match_count,token_layer_match_rate,token_layer_set_count,token_layer_set_match_count,token_layer_set_match_rate,topk_jaccard_mean,topk_overlap_mean
989560,876449,0.8856956627187841,113111,0.11430433728121589,0,1000,123695,73008,0.5902259590120862,123695,109586,0.8859371842030802,0.9744704411020751,0.9856138081571607
989560,844387,0.8532954040179473,145173,0.14670459598205263,1,1000,123695,62265,0.5033752374792837,123695,103868,0.8397105784389022,0.963698099063311,0.9794828004365577
989560,817787,0.8264147702008974,171773,0.17358522979910262,2,1000,123695,54245,0.4385383402724443,123695,99362,0.8032822668660818,0.9546874705256212,0.9742713933465379
989560,779349,0.7875712437851167,210211,0.21242875621488339,3,1000,123695,44382,0.35880189174986865,123695,93458,0.7555519624883786,0.9436124615735758,0.9679807187032621
989560,800343,0.8087867334977161,189217,0.19121326650228385,4,1000,123695,49442,0.3997089615586725,123695,96356,0.778980557015239,0.9491590668113576,0.9711498039532721
989560,779259,0.7874802942722018,210301,0.2125197057277982,5,1000,123695,44279,0.35796919843162617,123695,93498,0.7558753385342981,0.9442142023329626,0.9684021181131007
989560,774473,0.7826438012854198,215087,0.21735619871458023,6,1000,123695,43834,0.35437163992077286,123695,93479,0.7557217349124864,0.9436529979041794,0.968006993006993
989560,733503,0.7412415619063017,256057,0.2587584380936982,7,1000,123695,33970,0.2746271069970492,123695,85099,0.6879744532923724,0.9271301151700521,0.9584956950563887
989560,735976,0.7437406524111726,253584,0.25625934758882735,8,1000,123695,33689,0.2723553902744654,123695,85289,0.6895104895104895,0.9274599135094702,0.9586755729819314
989560,739742,0.7475463842515866,249818,0.25245361574841346,9,1000,123695,34913,0.282250697279599,123695,86687,0.7008124823153725,0.9300307232818642,0.9601196491369902
989560,755810,0.7637839039573143,233750,0.23621609604268565,10,1000,123695,39583,0.3200048506406888,123695,91384,0.7387849145074579,0.9393271736729436,0.9654806176482477
989560,757670,0.7656635272242208,231890,0.23433647277577913,11,1000,123695,39562,0.3198350782165811,123695,90846,0.7344355066898419,0.9383602775009051,0.9649298678200412
989560,699064,0.70643922551437,290496,0.29356077448562995,12,1000,123695,28412,0.22969400541654877,123695,81672,0.6602692105582278,0.9191736096251242,0.9537178139779295
989560,699993,0.7073780265976798,289567,0.2926219734023202,13,1000,123695,27934,0.22582966166781196,123695,81794,0.6612555074982821,0.9190104470447252,0.9534965034965035
