compared_entries,entry_match_count,entry_match_rate,entry_mismatch_count,entry_mismatch_rate,layer_idx,sample_layer_count,token_layer_count,token_layer_match_count,token_layer_match_rate,token_layer_set_count,token_layer_set_match_count,token_layer_set_match_rate,topk_jaccard_mean,topk_overlap_mean
994832,947472,0.9523939720475417,47360,0.0476060279524583,0,1000,124354,100390,0.8072920854978529,124354,118236,0.9508017434099426,0.9890427507134633,0.9938331296138444
994832,891297,0.8959271515190504,103535,0.10407284848094955,1,1000,124354,77723,0.6250140727278576,124354,110184,0.8860511121475787,0.9743436260412,0.9855201682294096
994832,851005,0.85542584074497,143827,0.14457415925503,2,1000,124354,63835,0.5133329044501986,124354,104099,0.8371182269971211,0.9624914731047222,0.9787019315824179
994832,824407,0.8286896682052849,170425,0.17131033179471508,3,1000,124354,56313,0.45284429933898385,124354,99910,0.8034321372854915,0.9549005340407302,0.9744258327034112
994832,837296,0.8416456245878701,157536,0.15835437541212988,4,1000,124354,59809,0.4809575888190167,124354,101529,0.8164514209434357,0.9579164597386768,0.9761386847226466
994832,815993,0.8202319587628866,178839,0.1797680412371134,5,1000,124354,52645,0.42334786174952155,124354,98274,0.7902761471283594,0.9523900731099513,0.9730748508290847
994832,805974,0.8101609115911028,188858,0.18983908840889718,6,1000,124354,51193,0.411671518407128,124354,97677,0.7854753365392347,0.9508164943904855,0.97211790533477
994832,773425,0.7774428245171044,221407,0.2225571754828956,7,1000,124354,41868,0.3366839828232305,124354,91230,0.7336314071119546,0.9384132266259098,0.9650131881563923
994832,769206,0.7732019074577416,225626,0.22679809254225838,8,1000,124354,40583,0.3263505797963877,124354,90542,0.7280988146742364,0.9369840710529391,0.964172845264326
994832,770205,0.7742060971098638,224627,0.22579390289013623,9,1000,124354,40855,0.32853788378339255,124354,91092,0.7325216720009007,0.9378895543200674,0.9646623751548
994832,782165,0.7862282274796146,212667,0.21377177252038534,10,1000,124354,45046,0.3622400566125738,124354,94909,0.7632163018479502,0.9453304242760148,0.9689414896183476
994832,783285,0.7873540457082201,211547,0.21264595429177993,11,1000,124354,45065,0.3623928462293131,124354,94990,0.7638676681087863,0.9455203366344139,0.9690440194927384
994832,728807,0.7325930408350355,266025,0.26740695916496454,12,1000,124354,33341,0.26811361114238386,124354,86484,0.6954661691622304,0.928372720395494,0.9591066632356016
994832,729597,0.7333871447641411,265235,0.2666128552358589,13,1000,124354,33319,0.26793669684931726,124354,86105,0.69241841838622,0.9270722238716833,0.9582110346269521
994832,702599,0.7062488942856683,292233,0.29375110571433166,14,1000,124354,28486,0.22907184328610258,124354,81606,0.6562394454541068,0.9172375071019272,0.9523256187979477
994832,691592,0.695184714605079,303240,0.304815285394921,15,1000,124354,27214,0.21884298052334464,124354,80017,0.6434614085594351,0.9133566428032229,0.9499553693487945
994832,678775,0.6823011322514756,316057,0.31769886774852435,16,1000,124354,25060,0.20152146292037248,124354,78412,0.6305547067243514,0.9096956732288121,0.9476725718513277
994832,678729,0.6822548932885151,316103,0.317745106711485,17,1000,124354,26045,0.20944239831448927,124354,78953,0.6349051900220338,0.90950061405857,0.9471870627402416
994832,670623,0.6741067838589833,324209,0.3258932161410168,18,1000,124354,25726,0.20687714106502406,124354,77773,0.6254161506666452,0.9057687964679296,0.944732376923943
994832,664957,0.6684113498560561,329875,0.3315886501439439,19,1000,124354,24489,0.19692973285941748,124354,75533,0.6074030590089583,0.9010436099150573,0.9419118001833475
